recorded;PM2_5 μg/m3;CO2 ppm;HUMIDITY %;TEMP °C;VOC ppb;PRESSURE hPa;PM1 μg/m3;PM10 μg/m3;SOUND_LEVEL_A dBSPL;LIGHT %
2025-03-01T19:03:39;;415.00;32.27;20.35;;;;;;0.00
2025-03-01T19:03:41;3.00;;;;239.00;1027.74;3.00;3.00;38.00;
2025-03-01T19:08:35;;417.00;32.27;20.35;;;;;;0.00
2025-03-01T19:08:37;;;;;242.00;1027.72;;;39.00;
2025-03-01T19:13:38;;409.00;32.25;20.34;;;;;;0.00
2025-03-01T19:13:41;3.00;;;;222.00;1027.70;3.00;3.00;39.00;
2025-03-01T19:18:35;;404.00;32.18;20.47;;;;;;0.00
2025-03-01T19:18:37;;;;;225.00;1027.70;;;39.00;
2025-03-01T19:23:39;;410.00;32.31;20.37;;;;;;0.00
2025-03-01T19:23:41;4.00;;;;225.00;1027.70;4.00;4.00;39.00;
2025-03-01T19:28:35;;413.00;32.29;20.34;;;;;;0.00
2025-03-01T19:28:37;;;;;225.00;1027.68;;;39.00;
2025-03-01T19:33:39;;418.00;32.39;20.34;;;;;;0.00
2025-03-01T19:33:41;2.00;;;;242.00;1027.66;1.00;9.00;39.00;
2025-03-01T19:38:35;;420.00;32.44;20.34;;;;;;0.00
2025-03-01T19:38:37;;;;;242.00;1027.56;;;38.00;
2025-03-01T19:43:39;;411.00;32.36;20.34;;;;;;0.00
2025-03-01T19:43:41;4.00;;;;250.00;1027.56;4.00;4.00;39.00;
2025-03-01T19:48:35;;407.00;32.22;20.34;;;;;;0.00
2025-03-01T19:48:37;;;;;250.00;1027.56;;;39.00;
2025-03-01T19:53:39;;408.00;32.15;20.47;;;;;;0.00
2025-03-01T19:53:41;5.00;;;;242.00;1027.64;5.00;5.00;39.00;
2025-03-01T19:58:35;;414.00;32.18;20.21;;;;;;0.00
2025-03-01T19:58:37;;;;;229.00;1027.72;;;39.00;
2025-03-01T20:03:39;;412.00;32.16;20.47;;;;;;0.00
2025-03-01T20:03:41;4.00;;;;232.00;1027.74;4.00;4.00;39.00;
2025-03-01T20:08:34;;410.00;32.11;20.15;;;;;;0.00
2025-03-01T20:08:36;;;;;242.00;1027.78;;;38.00;
2025-03-01T20:13:39;;410.00;32.16;20.15;;;;;;0.00
2025-03-01T20:13:41;3.00;;;;229.00;1027.84;3.00;3.00;39.00;
2025-03-01T20:18:35;;411.00;32.24;20.34;;;;;;0.00
2025-03-01T20:18:37;;;;;256.00;1027.96;;;38.00;
2025-03-01T20:23:39;;414.00;32.18;20.21;;;;;;0.00
2025-03-01T20:23:41;8.00;;;;246.00;1027.92;8.00;8.00;38.00;
2025-03-01T20:28:35;;419.00;32.21;20.21;;;;;;0.00
2025-03-01T20:28:37;;;;;236.00;1027.96;;;38.00;
2025-03-01T20:33:39;;425.00;32.20;20.37;;;;;;0.00
2025-03-01T20:33:41;2.00;;;;242.00;1027.96;2.00;2.00;38.00;
2025-03-01T20:38:35;;415.00;32.12;20.37;;;;;;0.00
2025-03-01T20:38:36;;;;;246.00;1028.04;;;39.00;
2025-03-01T20:43:39;;409.00;32.20;20.34;;;;;;0.00
2025-03-01T20:43:41;5.00;;;;250.00;1028.00;5.00;5.00;38.00;
2025-03-01T20:48:35;;408.00;32.10;20.34;;;;;;0.00
2025-03-01T20:48:37;;;;;236.00;1028.02;;;38.00;
2025-03-01T20:53:39;;411.00;32.24;20.34;;;;;;0.00
2025-03-01T20:53:41;4.00;;;;250.00;1028.06;4.00;4.00;38.00;
2025-03-01T20:58:35;;415.00;32.13;20.15;;;;;;0.00
2025-03-01T20:58:37;;;;;253.00;1028.00;;;38.00;
2025-03-01T21:03:39;;415.00;32.19;20.34;;;;;;0.00
2025-03-01T21:03:41;4.00;;;;253.00;1027.96;4.00;4.00;39.00;
2025-03-01T21:08:35;;418.00;32.18;20.12;;;;;;0.00
2025-03-01T21:08:37;;;;;246.00;1028.02;;;39.00;
2025-03-01T21:13:39;;419.00;32.13;20.33;;;;;;0.00
2025-03-01T21:13:41;4.00;;;;208.00;1028.06;4.00;4.00;38.00;
2025-03-01T21:28:34;;414.00;32.15;20.34;;;;;;0.00
2025-03-01T21:28:36;;;;;264.00;1027.88;;;38.00;
2025-03-01T21:33:37;;412.00;32.09;20.37;;;;;;0.00
2025-03-01T21:33:39;5.00;;;;239.00;1027.82;5.00;5.00;38.00;
2025-03-01T21:38:34;;413.00;32.13;20.15;;;;;;0.00
2025-03-01T21:38:36;;;;;264.00;1027.76;;;39.00;
2025-03-01T21:43:38;;413.00;32.15;20.34;;;;;;0.00
2025-03-01T21:43:40;5.00;;;;250.00;1027.72;5.00;5.00;38.00;
2025-03-01T21:48:33;;422.00;32.18;20.34;;;;;;0.00
2025-03-01T21:48:35;;;;;239.00;1027.70;;;38.00;
2025-03-01T21:53:38;;424.00;32.20;20.34;;;;;;0.00
2025-03-01T21:53:40;4.00;;;;256.00;1027.82;4.00;4.00;38.00;
2025-03-01T22:13:39;;421.00;32.18;20.12;;;;;;0.00
2025-03-01T22:13:41;5.00;;;;259.00;1027.78;5.00;5.00;39.00;
2025-03-01T22:18:35;;416.00;32.23;20.15;;;;;;0.00
2025-03-01T22:18:37;;;;;264.00;1027.66;;;39.00;
2025-03-01T22:23:39;;408.00;32.14;20.34;;;;;;0.00
2025-03-01T22:23:41;6.00;;;;256.00;1027.62;6.00;6.00;39.00;
2025-03-01T22:28:34;;408.00;32.00;20.15;;;;;;0.00
2025-03-01T22:28:36;;;;;256.00;1027.52;;;38.00;
2025-03-01T22:33:39;;408.00;32.02;20.12;;;;;;0.00
2025-03-01T22:33:41;5.00;;;;250.00;1027.46;5.00;5.00;38.00;
2025-03-01T23:03:40;;415.00;32.11;20.15;;;;;;0.00
2025-03-01T23:03:42;3.00;;;;256.00;1027.46;3.00;3.00;40.00;
2025-03-01T23:08:35;;409.00;31.95;20.12;;;;;;0.00
2025-03-01T23:08:37;;;;;267.00;1027.46;;;38.00;
2025-03-01T23:13:40;;393.00;32.07;20.15;;;;;;0.00
2025-03-01T23:13:42;3.00;;;;225.00;1027.40;3.00;3.00;38.00;
2025-03-01T23:18:36;;400.00;31.99;20.20;;;;;;0.00
2025-03-01T23:18:38;;;;;246.00;1027.46;;;39.00;
2025-03-01T23:23:39;;403.00;32.06;20.34;;;;;;0.00
2025-03-01T23:23:41;3.00;;;;277.00;1027.34;3.00;3.00;38.00;
2025-03-01T23:28:36;;402.00;31.98;20.21;;;;;;0.00
2025-03-01T23:28:38;;;;;264.00;1027.30;;;39.00;
2025-03-01T23:33:40;;414.00;31.96;20.15;;;;;;0.00
2025-03-01T23:33:42;4.00;;;;246.00;1027.30;4.00;4.00;38.00;
2025-03-01T23:38:35;;414.00;32.04;20.15;;;;;;0.00
2025-03-01T23:38:37;;;;;267.00;1027.36;;;38.00;
2025-03-01T23:43:40;;416.00;31.99;20.12;;;;;;0.00
2025-03-01T23:43:42;3.00;;;;253.00;1027.36;3.00;3.00;39.00;
2025-03-01T23:48:35;;414.00;32.00;20.34;;;;;;0.00
2025-03-01T23:48:37;;;;;267.00;1027.32;;;38.00;
2025-03-01T23:53:39;;414.00;31.98;20.03;;;;;;0.00
2025-03-01T23:53:41;5.00;;;;253.00;1027.30;5.00;5.00;39.00;
2025-03-01T23:58:36;;410.00;31.88;20.19;;;;;;0.00
2025-03-01T23:58:38;;;;;256.00;1027.26;;;38.00;
2025-03-02T00:03:39;;402.00;31.97;20.21;;;;;;0.00
2025-03-02T00:03:42;6.00;;;;246.00;1027.28;6.00;6.00;38.00;
2025-03-02T00:08:35;;403.00;31.91;20.09;;;;;;0.00
2025-03-02T00:08:37;;;;;256.00;1027.24;;;38.00;
2025-03-02T00:13:40;;406.00;31.99;20.28;;;;;;0.00
2025-03-02T00:13:42;5.00;;;;267.00;1027.22;5.00;5.00;39.00;
2025-03-02T00:58:35;;406.00;31.91;20.09;;;;;;0.00
2025-03-02T00:58:37;;;;;246.00;1026.82;;;39.00;
2025-03-02T01:03:39;;410.00;32.00;20.09;;;;;;0.00
2025-03-02T01:03:41;6.00;;;;242.00;1026.82;6.00;6.00;39.00;
2025-03-02T01:08:35;;412.00;31.89;20.21;;;;;;0.00
2025-03-02T01:08:37;;;;;256.00;1026.82;;;39.00;
2025-03-02T01:13:39;;410.00;31.93;20.15;;;;;;0.00
2025-03-02T01:13:41;5.00;;;;250.00;1026.82;4.00;12.00;38.00;
2025-03-02T01:43:39;;415.00;31.77;20.21;;;;;;0.00
2025-03-02T01:43:41;4.00;;;;236.00;1026.72;4.00;4.00;38.00;
2025-03-02T01:48:35;;416.00;31.89;20.34;;;;;;0.00
2025-03-02T01:48:37;;;;;236.00;1026.68;;;38.00;
2025-03-02T01:53:39;;415.00;31.84;20.21;;;;;;0.00
2025-03-02T01:53:41;4.00;;;;236.00;1026.62;4.00;4.00;38.00;
2025-03-02T01:58:35;;414.00;31.82;20.15;;;;;;0.00
2025-03-02T01:58:37;;;;;232.00;1026.56;;;38.00;
2025-03-02T02:03:39;;407.00;31.95;20.21;;;;;;0.00
2025-03-02T02:03:41;4.00;;;;246.00;1026.56;4.00;4.00;39.00;
2025-03-02T02:08:35;;408.00;31.91;20.20;;;;;;0.00
2025-03-02T02:08:37;;;;;253.00;1026.54;;;39.00;
2025-03-02T02:13:39;;416.00;31.93;20.09;;;;;;0.00
2025-03-02T02:13:41;2.00;;;;239.00;1026.62;2.00;2.00;40.00;
2025-03-02T02:18:35;;413.00;31.93;20.09;;;;;;0.00
2025-03-02T02:18:37;;;;;246.00;1026.60;;;38.00;
2025-03-02T02:23:39;;411.00;31.86;20.09;;;;;;0.00
2025-03-02T02:23:41;3.00;;;;253.00;1026.52;3.00;3.00;38.00;
2025-03-02T02:28:35;;410.00;31.85;20.21;;;;;;0.00
2025-03-02T02:28:37;;;;;219.00;1026.44;;;38.00;
2025-03-02T02:33:39;;407.00;31.94;20.15;;;;;;0.00
2025-03-02T02:33:41;4.00;;;;236.00;1026.32;4.00;4.00;38.00;
2025-03-02T02:38:35;;407.00;31.98;20.09;;;;;;0.00
2025-03-02T02:38:37;;;;;246.00;1026.34;;;39.00;
2025-03-02T02:43:39;;404.00;31.84;20.21;;;;;;0.00
2025-03-02T02:43:41;3.00;;;;242.00;1026.30;3.00;3.00;38.00;
2025-03-02T02:48:35;;410.00;31.94;20.12;;;;;;0.00
2025-03-02T02:48:37;;;;;242.00;1026.12;;;39.00;
2025-03-02T02:53:39;;408.00;31.87;20.15;;;;;;0.00
2025-03-02T02:53:41;5.00;;;;222.00;1026.16;5.00;5.00;38.00;
2025-03-02T02:58:34;;402.00;31.83;20.19;;;;;;0.00
2025-03-02T02:58:36;;;;;270.00;1026.34;;;38.00;
2025-03-02T03:03:39;;405.00;31.97;20.09;;;;;;0.00
2025-03-02T03:03:41;3.00;;;;232.00;1026.34;3.00;3.00;38.00;
2025-03-02T03:08:35;;415.00;31.96;20.03;;;;;;0.00
2025-03-02T03:08:37;;;;;239.00;1026.38;;;38.00;
2025-03-02T03:13:39;;413.00;31.93;20.15;;;;;;0.00
2025-03-02T03:13:41;3.00;;;;236.00;1026.28;3.00;3.00;38.00;
2025-03-02T03:18:35;;405.00;31.87;20.10;;;;;;0.00
2025-03-02T03:18:37;;;;;222.00;1026.14;;;38.00;
2025-03-02T03:23:39;;407.00;31.91;20.09;;;;;;0.00
2025-03-02T03:23:41;3.00;;;;256.00;1026.16;3.00;3.00;39.00;
2025-03-02T03:28:35;;414.00;32.00;20.15;;;;;;0.00
2025-03-02T03:28:37;;;;;239.00;1026.12;;;39.00;
2025-03-02T03:33:39;;416.00;31.99;20.15;;;;;;0.00
2025-03-02T03:33:41;5.00;;;;239.00;1026.28;5.00;5.00;39.00;
2025-03-02T03:38:35;;404.00;31.79;20.09;;;;;;0.00
2025-03-02T03:38:37;;;;;246.00;1026.42;;;38.00;
2025-03-02T03:43:39;;406.00;31.93;20.21;;;;;;0.00
2025-03-02T03:43:41;2.00;;;;239.00;1026.40;2.00;2.00;38.00;
2025-03-02T03:48:35;;412.00;31.95;20.09;;;;;;0.00
2025-03-02T03:48:37;;;;;225.00;1026.38;;;39.00;
2025-03-02T03:53:39;;410.00;32.00;20.15;;;;;;0.00
2025-03-02T03:53:41;2.00;;;;232.00;1026.30;2.00;2.00;39.00;
2025-03-02T03:58:35;;411.00;31.99;20.21;;;;;;0.00
2025-03-02T03:58:37;;;;;225.00;1026.20;;;39.00;
2025-03-02T04:03:39;;408.00;32.01;20.21;;;;;;0.00
2025-03-02T04:03:41;5.00;;;;239.00;1026.22;5.00;5.00;39.00;
2025-03-02T04:08:34;;405.00;32.00;20.12;;;;;;0.00
2025-03-02T04:08:36;;;;;191.00;1026.40;;;39.00;
2025-03-02T04:13:39;;408.00;31.98;20.09;;;;;;0.00
2025-03-02T04:13:41;4.00;;;;232.00;1026.30;4.00;4.00;39.00;
2025-03-02T04:18:35;;411.00;31.96;20.12;;;;;;0.00
2025-03-02T04:18:37;;;;;250.00;1026.24;;;39.00;
2025-03-02T04:23:39;;410.00;31.93;20.09;;;;;;0.00
2025-03-02T04:23:41;4.00;;;;236.00;1026.14;4.00;4.00;39.00;
2025-03-02T04:28:35;;414.00;31.78;20.15;;;;;;0.00
2025-03-02T04:28:37;;;;;229.00;1026.24;;;39.00;
2025-03-02T04:33:39;;413.00;31.97;20.21;;;;;;0.00
2025-03-02T04:33:41;3.00;;;;225.00;1026.20;3.00;3.00;38.00;
2025-03-02T04:38:35;;410.00;31.90;20.15;;;;;;0.00
2025-03-02T04:38:37;;;;;219.00;1026.12;;;38.00;
2025-03-02T04:43:39;;409.00;31.97;20.09;;;;;;0.00
2025-03-02T04:43:41;5.00;;;;222.00;1026.10;5.00;5.00;39.00;
2025-03-02T04:48:35;;406.00;31.95;20.10;;;;;;0.00
2025-03-02T04:48:37;;;;;232.00;1026.06;;;38.00;
2025-03-02T04:53:39;;404.00;32.02;20.10;;;;;;0.00
2025-03-02T04:53:41;5.00;;;;253.00;1026.16;5.00;5.00;39.00;
2025-03-02T04:58:35;;405.00;31.93;20.15;;;;;;0.00
2025-03-02T04:58:37;;;;;229.00;1026.16;;;40.00;
2025-03-02T05:03:39;;410.00;31.92;20.09;;;;;;0.00
2025-03-02T05:03:41;2.00;;;;264.00;1025.92;2.00;2.00;38.00;
2025-03-02T05:08:35;;410.00;32.00;20.09;;;;;;0.00
2025-03-02T05:08:37;;;;;225.00;1025.88;;;38.00;
2025-03-02T05:13:39;;411.00;31.96;20.06;;;;;;0.00
2025-03-02T05:13:41;3.00;;;;219.00;1025.82;3.00;3.00;39.00;
2025-03-02T05:18:34;;414.00;31.94;20.09;;;;;;0.00
2025-03-02T05:18:36;;;;;232.00;1025.90;;;39.00;
2025-03-02T05:23:39;;411.00;31.88;20.09;;;;;;0.00
2025-03-02T05:23:41;1.00;;;;242.00;1026.02;1.00;1.00;38.00;
2025-03-02T05:28:35;;409.00;31.92;20.23;;;;;;0.00
2025-03-02T05:28:37;;;;;242.00;1025.82;;;38.00;
2025-03-02T05:33:39;;421.00;31.88;20.12;;;;;;0.00
2025-03-02T05:33:41;4.00;;;;232.00;1025.80;4.00;4.00;39.00;
2025-03-02T05:38:35;;418.00;31.97;20.09;;;;;;0.00
2025-03-02T05:38:37;;;;;242.00;1025.88;;;39.00;
2025-03-02T05:43:39;;407.00;31.99;20.20;;;;;;0.00
2025-03-02T05:43:41;4.00;;;;242.00;1025.78;4.00;4.00;38.00;
2025-03-02T05:48:35;;402.00;32.03;20.15;;;;;;0.00
2025-03-02T05:48:37;;;;;284.00;1025.86;;;38.00;
2025-03-02T05:53:39;;408.00;31.90;20.09;;;;;;0.00
2025-03-02T05:53:41;2.00;;;;250.00;1025.82;2.00;2.00;39.00;
2025-03-02T05:58:35;;413.00;32.10;20.20;;;;;;5.00
2025-03-02T05:58:37;;;;;239.00;1025.82;;;38.00;
2025-03-02T06:03:39;;412.00;32.00;20.09;;;;;;5.00
2025-03-02T06:03:41;3.00;;;;215.00;1025.80;3.00;3.00;38.00;
2025-03-02T06:18:35;;414.00;31.90;20.09;;;;;;5.00
2025-03-02T06:18:37;;;;;242.00;1026.08;;;39.00;
2025-03-02T06:23:38;;410.00;31.98;20.21;;;;;;5.00
2025-03-02T06:23:40;4.00;;;;222.00;1026.10;4.00;4.00;38.00;
2025-03-02T06:28:34;;403.00;32.03;20.12;;;;;;5.00
2025-03-02T06:28:36;;;;;242.00;1026.10;;;38.00;
2025-03-02T06:33:39;;409.00;31.86;20.09;;;;;;5.00
2025-03-02T06:33:41;2.00;;;;236.00;1026.08;2.00;2.00;38.00;
2025-03-02T06:38:34;;404.00;31.97;20.09;;;;;;5.00
2025-03-02T06:38:36;;;;;222.00;1026.08;;;39.00;
2025-03-02T06:43:38;;407.00;31.93;20.09;;;;;;13.00
2025-03-02T06:43:40;1.00;;;;215.00;1026.04;1.00;1.00;39.00;
2025-03-02T06:48:34;;409.00;31.95;20.20;;;;;;13.00
2025-03-02T06:48:36;;;;;236.00;1026.08;;;40.00;
2025-03-02T06:53:38;;407.00;31.94;20.15;;;;;;5.00
2025-03-02T06:53:40;4.00;;;;232.00;1026.16;4.00;4.00;39.00;
2025-03-02T06:58:35;;406.00;32.03;20.10;;;;;;13.00
2025-03-02T06:58:37;;;;;239.00;1026.16;;;39.00;
2025-03-02T07:03:38;;405.00;31.84;20.09;;;;;;13.00
2025-03-02T07:03:40;4.00;;;;215.00;1026.12;4.00;4.00;39.00;
2025-03-02T07:08:34;;402.00;32.00;20.10;;;;;;13.00
2025-03-02T07:08:36;;;;;229.00;1026.02;;;39.00;
2025-03-02T07:13:39;;404.00;31.89;20.09;;;;;;18.00
2025-03-02T07:13:41;4.00;;;;219.00;1026.04;4.00;4.00;44.00;
2025-03-02T07:18:34;;409.00;31.97;20.09;;;;;;13.00
2025-03-02T07:18:36;;;;;222.00;1025.92;;;38.00;
2025-03-02T07:23:38;;417.00;31.88;20.10;;;;;;13.00
2025-03-02T07:23:40;5.00;;;;222.00;1025.92;5.00;5.00;38.00;
2025-03-02T07:28:35;;409.00;31.88;20.12;;;;;;13.00
2025-03-02T07:28:37;;;;;229.00;1026.08;;;38.00;
2025-03-02T07:48:34;;400.00;31.83;20.09;;;;;;31.00
2025-03-02T07:48:36;;;;;232.00;1025.90;;;39.00;
2025-03-02T07:53:38;;409.00;31.97;20.12;;;;;;26.00
2025-03-02T07:53:40;5.00;;;;242.00;1026.06;5.00;5.00;38.00;
2025-03-02T07:58:34;;416.00;31.91;20.10;;;;;;25.00
2025-03-02T07:58:36;;;;;229.00;1026.02;;;38.00;
2025-03-02T08:03:38;;409.00;31.91;20.09;;;;;;25.00
2025-03-02T08:03:40;2.00;;;;222.00;1026.08;2.00;2.00;38.00;
2025-03-02T08:08:33;;403.00;32.01;20.12;;;;;;21.00
2025-03-02T08:08:35;;;;;225.00;1026.14;;;38.00;
2025-03-02T08:13:38;;400.00;32.01;20.09;;;;;;25.00
2025-03-02T08:13:40;3.00;;;;222.00;1026.10;3.00;3.00;38.00;
2025-03-02T08:18:34;;405.00;32.01;20.09;;;;;;25.00
2025-03-02T08:18:36;;;;;239.00;1026.02;;;38.00;
2025-03-02T08:23:38;;397.00;31.86;20.10;;;;;;21.00
2025-03-02T08:23:41;3.00;;;;256.00;1025.82;3.00;3.00;38.00;
2025-03-02T08:28:34;;396.00;31.89;20.08;;;;;;26.00
2025-03-02T08:28:36;;;;;242.00;1025.82;;;38.00;
2025-03-02T08:33:38;;413.00;31.98;20.15;;;;;;28.00
2025-03-02T08:33:40;3.00;;;;232.00;1025.80;3.00;3.00;39.00;
2025-03-02T08:38:34;;412.00;32.01;20.12;;;;;;25.00
2025-03-02T08:38:36;;;;;242.00;1025.86;;;38.00;
2025-03-02T08:53:39;;402.00;31.98;20.09;;;;;;33.00
2025-03-02T08:53:41;3.00;;;;232.00;1025.70;2.00;10.00;38.00;
2025-03-02T08:58:35;;404.00;32.00;20.23;;;;;;33.00
2025-03-02T08:58:37;;;;;242.00;1025.72;;;38.00;
2025-03-02T09:03:39;;409.00;32.08;20.12;;;;;;30.00
2025-03-02T09:03:41;4.00;;;;239.00;1025.68;4.00;4.00;39.00;
2025-03-02T09:08:35;;408.00;32.03;20.09;;;;;;28.00
2025-03-02T09:08:37;;;;;232.00;1025.78;;;38.00;
2025-03-02T09:13:39;;404.00;32.11;20.15;;;;;;28.00
2025-03-02T09:13:41;5.00;;;;229.00;1025.86;5.00;5.00;39.00;
2025-03-02T09:18:35;;399.00;32.00;20.21;;;;;;28.00
2025-03-02T09:18:37;;;;;242.00;1025.78;;;39.00;
2025-03-02T09:23:39;;399.00;31.93;20.21;;;;;;26.00
2025-03-02T09:23:41;3.00;;;;239.00;1025.76;3.00;3.00;38.00;
2025-03-02T09:38:35;;408.00;32.02;20.09;;;;;;29.00
2025-03-02T09:38:37;;;;;250.00;1025.78;;;40.00;
2025-03-02T09:43:39;;404.00;31.99;20.09;;;;;;28.00
2025-03-02T09:43:41;3.00;;;;232.00;1025.72;3.00;3.00;38.00;
2025-03-02T09:48:36;;407.00;31.99;20.12;;;;;;31.00
2025-03-02T09:48:38;;;;;236.00;1025.64;;;38.00;
2025-03-02T09:53:39;;416.00;32.13;20.15;;;;;;32.00
2025-03-02T09:53:41;3.00;;;;239.00;1025.56;3.00;3.00;39.00;
2025-03-02T10:43:39;;403.00;31.89;20.21;;;;;;32.00
2025-03-02T10:43:41;1.00;;;;222.00;1025.54;1.00;1.00;38.00;
2025-03-02T10:48:34;;406.00;32.04;20.22;;;;;;33.00
2025-03-02T10:48:36;;;;;250.00;1025.52;;;38.00;
2025-03-02T10:53:38;;407.00;31.99;20.09;;;;;;35.00
2025-03-02T10:53:40;3.00;;;;225.00;1025.48;3.00;3.00;38.00;
2025-03-02T10:58:35;;405.00;32.08;20.09;;;;;;33.00
2025-03-02T10:58:37;;;;;239.00;1025.40;;;39.00;
2025-03-02T11:03:38;;396.00;32.03;20.12;;;;;;33.00
2025-03-02T11:03:40;3.00;;;;222.00;1025.32;3.00;3.00;39.00;
2025-03-02T11:08:34;;399.00;32.14;20.15;;;;;;33.00
2025-03-02T11:08:36;;;;;277.00;1025.40;;;38.00;
2025-03-02T11:28:34;;403.00;32.14;20.21;;;;;;35.00
2025-03-02T11:28:36;;;;;222.00;1025.22;;;39.00;
2025-03-02T11:33:38;;404.00;32.09;20.27;;;;;;39.00
2025-03-02T11:33:40;1.00;;;;232.00;1025.02;1.00;1.00;39.00;
2025-03-02T11:38:33;;402.00;32.17;20.15;;;;;;39.00
2025-03-02T11:38:36;;;;;219.00;1024.98;;;38.00;
2025-03-02T11:43:38;;408.00;32.08;20.09;;;;;;41.00
2025-03-02T11:43:40;3.00;;;;215.00;1024.80;3.00;3.00;38.00;
2025-03-02T11:48:34;;406.00;32.10;20.12;;;;;;38.00
2025-03-02T11:48:36;;;;;232.00;1024.80;;;38.00;
2025-03-02T11:53:38;;408.00;31.89;20.10;;;;;;33.00
2025-03-02T11:53:40;2.00;;;;242.00;1024.76;2.00;2.00;38.00;
2025-03-02T11:58:34;;404.00;32.01;20.12;;;;;;30.00
2025-03-02T11:58:36;;;;;239.00;1024.86;;;38.00;
2025-03-02T12:03:38;;398.00;32.04;20.09;;;;;;30.00
2025-03-02T12:03:40;1.00;;;;236.00;1024.82;1.00;1.00;39.00;
2025-03-02T12:08:34;;407.00;32.13;20.15;;;;;;28.00
2025-03-02T12:08:36;;;;;222.00;1024.84;;;38.00;
2025-03-02T12:13:38;;407.00;31.97;20.09;;;;;;33.00
2025-03-02T12:13:40;3.00;;;;239.00;1024.78;3.00;3.00;38.00;
2025-03-02T12:18:34;;397.00;32.10;20.28;;;;;;34.00
2025-03-02T12:18:36;;;;;201.00;1024.68;;;39.00;
2025-03-02T12:23:38;;400.00;32.00;20.09;;;;;;33.00
2025-03-02T12:23:40;3.00;;;;229.00;1024.70;3.00;3.00;38.00;
2025-03-02T12:28:34;;408.00;32.11;20.21;;;;;;35.00
2025-03-02T12:28:36;;;;;222.00;1024.58;;;40.00;
2025-03-02T12:33:38;;408.00;32.10;20.28;;;;;;36.00
2025-03-02T12:33:40;2.00;;;;225.00;1024.64;2.00;2.00;38.00;
2025-03-02T12:38:34;;409.00;32.23;20.12;;;;;;39.00
2025-03-02T12:38:36;;;;;253.00;1024.64;;;39.00;
2025-03-02T12:43:38;;409.00;32.03;20.19;;;;;;35.00
2025-03-02T12:43:40;4.00;;;;229.00;1024.56;4.00;4.00;39.00;
2025-03-02T12:48:33;;409.00;32.01;20.06;;;;;;36.00
2025-03-02T12:48:36;;;;;232.00;1024.52;;;39.00;
2025-03-02T12:53:38;;408.00;32.07;20.18;;;;;;35.00
2025-03-02T12:53:40;5.00;;;;229.00;1024.52;5.00;5.00;39.00;
2025-03-02T12:58:34;;408.00;32.13;20.28;;;;;;35.00
2025-03-02T12:58:36;;;;;236.00;1024.44;;;38.00;
2025-03-02T13:03:38;;408.00;32.09;20.22;;;;;;34.00
2025-03-02T13:03:40;2.00;;;;232.00;1024.56;2.00;2.00;39.00;
2025-03-02T13:08:34;;402.00;31.93;20.15;;;;;;34.00
2025-03-02T13:08:36;;;;;250.00;1024.64;;;39.00;
2025-03-02T13:13:38;;404.00;31.99;20.10;;;;;;33.00
2025-03-02T13:13:40;2.00;;;;229.00;1024.62;2.00;2.00;38.00;
2025-03-02T13:18:33;;400.00;32.02;20.21;;;;;;36.00
2025-03-02T13:18:35;;;;;242.00;1024.56;;;38.00;
2025-03-02T13:23:38;;400.00;32.04;20.09;;;;;;35.00
2025-03-02T13:23:40;2.00;;;;242.00;1024.54;2.00;2.00;38.00;
2025-03-02T13:28:34;;409.00;32.02;20.09;;;;;;35.00
2025-03-02T13:28:36;;;;;250.00;1024.44;;;40.00;
2025-03-02T13:33:38;;412.00;32.04;20.15;;;;;;35.00
2025-03-02T13:33:40;3.00;;;;212.00;1024.34;3.00;3.00;39.00;
2025-03-02T13:38:34;;411.00;32.08;20.12;;;;;;35.00
2025-03-02T13:38:36;;;;;239.00;1024.32;;;39.00;
2025-03-02T13:43:38;;400.00;32.09;20.28;;;;;;36.00
2025-03-02T13:43:40;4.00;;;;225.00;1024.16;3.00;11.00;39.00;
2025-03-02T13:48:34;;400.00;32.09;20.10;;;;;;37.00
2025-03-02T13:48:36;;;;;225.00;1024.20;;;38.00;
2025-03-02T14:03:40;;418.00;32.09;20.29;;;;;;37.00
2025-03-02T14:03:42;3.00;;;;250.00;1024.02;3.00;3.00;38.00;
2025-03-02T14:08:35;;408.00;32.13;20.21;;;;;;37.00
2025-03-02T14:08:37;;;;;225.00;1024.00;;;39.00;
2025-03-02T14:13:39;;407.00;32.07;20.10;;;;;;36.00
2025-03-02T14:13:41;3.00;;;;242.00;1023.96;3.00;3.00;38.00;
2025-03-02T14:18:35;;401.00;32.00;20.09;;;;;;36.00
2025-03-02T14:18:37;;;;;236.00;1023.84;;;38.00;
2025-03-02T14:23:39;;394.00;31.99;20.34;;;;;;35.00
2025-03-02T14:23:41;3.00;;;;242.00;1023.84;3.00;3.00;38.00;
2025-03-02T14:28:35;;400.00;32.02;20.33;;;;;;36.00
2025-03-02T14:28:37;;;;;239.00;1023.82;;;38.00;
2025-03-02T14:33:39;;407.00;32.03;20.15;;;;;;36.00
2025-03-02T14:33:41;3.00;;;;246.00;1023.64;3.00;3.00;38.00;
2025-03-02T14:38:35;;412.00;31.93;20.21;;;;;;36.00
2025-03-02T14:38:37;;;;;219.00;1023.70;;;38.00;
2025-03-02T14:43:40;;402.00;32.08;20.15;;;;;;36.00
2025-03-02T14:43:42;2.00;;;;239.00;1023.56;2.00;2.00;39.00;
2025-03-02T14:48:35;;396.00;32.03;20.10;;;;;;36.00
